ticker,entry_date,final_exit_date,entry_price,exit_price,total_shares,total_pnl,exit_phases,entry_signal,hold_days,r_multiple,return_pct,outcome_category,is_winner,was_stopped_out,hit_tp1,hit_tp2,had_runner
CLDX,2024-07-23,2024-07-23,12.789999961853027,13.539999961853027,231.0,173.25,TP1,MOMENTUM,0,0.0,5.863956233283204,SMALL_WIN,True,False,True,False,False
CLDX,2024-07-26,2024-07-26,12.789999961853027,14.042231559753418,138.0,172.8079605102539,TP2,MOMENTUM,0,0.0,9.790708378696243,SMALL_WIN,True,False,False,True,False
CLDX,2024-08-02,2024-08-02,12.789999961853027,12.979999542236328,93.0,17.669960975646973,RUNNER,MOMENTUM,0,0.0,1.4855322982797996,SMALL_WIN,True,False,False,False,True
CLFD,2024-01-30,2024-01-30,8.930000305175781,9.533348083496094,233.0,140.5800323486328,TP1,MOMENTUM,0,0.0,6.75641386003778,SMALL_WIN,True,False,True,False,False
CLFD,2024-02-15,2024-02-15,8.930000305175781,10.739999771118164,140.0,253.3999252319336,TP2,MOMENTUM,0,0.0,20.26875032572302,SMALL_WIN,True,False,False,True,False
CLFD,2024-03-12,2024-03-12,8.930000305175781,11.510000228881836,94.0,242.51999282836917,RUNNER,MOMENTUM,0,0.0,28.891375537923558,SMALL_WIN,True,False,False,False,True
CLFD,2024-07-23,2024-07-23,12.789999961853027,13.539999961853027,231.0,173.25,TP1,MOMENTUM,0,0.0,5.863956233283204,SMALL_WIN,True,False,True,False,False
CLFD,2024-07-26,2024-07-26,12.789999961853027,14.042231559753418,138.0,172.8079605102539,TP2,MOMENTUM,0,0.0,9.790708378696243,SMALL_WIN,True,False,False,True,False
CLFD,2024-08-02,2024-08-02,12.789999961853027,12.979999542236328,93.0,17.669960975646973,RUNNER,MOMENTUM,0,0.0,1.4855322982797996,SMALL_WIN,True,False,False,False,True
CMA,2022-08-11,2022-08-11,66.32097625732422,70.66248321533203,37.0,160.63575744628906,TP1,MOMENTUM,0,0.0,6.546204840475873,SMALL_WIN,True,False,True,False,False
CMA,2022-09-23,2022-09-23,66.32097625732422,62.80169296264647,37.0,-130.21348190307617,STOP,MOMENTUM,0,0.0,-5.30644072702274,SMALL_WIN,False,True,False,False,False
CMI,2021-07-13,2021-07-13,70.04000091552734,62.400001525878906,64.0,-488.9599609375,STOP,MOMENTUM,0,0.0,-10.908051527387554,SMALL_WIN,False,True,False,False,False
CMPS,2021-07-13,2021-07-13,70.04000091552734,62.400001525878906,64.0,-488.9599609375,STOP,MOMENTUM,0,0.0,-10.908051527387554,SMALL_WIN,False,True,False,False,False
CMRC,2021-07-13,2021-07-13,70.04000091552734,62.400001525878906,64.0,-488.9599609375,STOP,MOMENTUM,0,0.0,-10.908051527387554,SMALL_WIN,False,True,False,False,False
CMTL,2021-07-13,2021-07-13,70.04000091552734,62.400001525878906,64.0,-488.9599609375,STOP,MOMENTUM,0,0.0,-10.908051527387554,SMALL_WIN,False,True,False,False,False
CNC,2024-07-31,2024-07-31,73.0999984741211,77.41651916503906,34.0,146.76170349121094,TP1,MOMENTUM,0,0.0,5.904953188810403,SMALL_WIN,True,False,True,False,False
CNC,2024-10-15,2024-10-15,73.0999984741211,68.4800033569336,34.0,-157.079833984375,STOP,MOMENTUM,0,0.0,-6.320102891415344,SMALL_WIN,False,True,False,False,False
CNDT,2021-07-13,2021-07-13,70.04000091552734,62.400001525878906,64.0,-488.9599609375,STOP,MOMENTUM,0,0.0,-10.908051527387554,SMALL_WIN,False,True,False,False,False
COFS,2021-12-20,2021-12-20,70.5,66.32250213623047,58.0,-242.2948760986328,STOP,MOMENTUM,0,0.0,-5.925528884779477,SMALL_WIN,False,True,False,False,False
COGT,2021-12-20,2021-12-20,70.5,66.32250213623047,58.0,-242.2948760986328,STOP,MOMENTUM,0,0.0,-5.925528884779477,SMALL_WIN,False,True,False,False,False
COHR,2021-12-20,2021-12-20,70.5,66.32250213623047,58.0,-242.2948760986328,STOP,MOMENTUM,0,0.0,-5.925528884779477,SMALL_WIN,False,True,False,False,False
COHU,2021-12-20,2021-12-20,70.5,66.32250213623047,58.0,-242.2948760986328,STOP,MOMENTUM,0,0.0,-5.925528884779477,SMALL_WIN,False,True,False,False,False
COKE,2023-09-22,2023-09-22,23.489999771118164,22.175464630126957,173.0,-227.4145793914795,STOP,MOMENTUM,0,0.0,-5.596147951467762,SMALL_WIN,False,True,False,False,False
COKE,2024-03-20,2024-03-20,39.09000015258789,37.32203674316406,132.0,-233.3711700439453,STOP,MOMENTUM,0,0.0,-4.522802257668405,SMALL_WIN,False,True,False,False,False
COLB,2023-09-22,2023-09-22,23.489999771118164,22.175464630126957,173.0,-227.4145793914795,STOP,MOMENTUM,0,0.0,-5.596147951467762,SMALL_WIN,False,True,False,False,False
COLB,2024-03-20,2024-03-20,39.09000015258789,37.32203674316406,132.0,-233.3711700439453,STOP,MOMENTUM,0,0.0,-4.522802257668405,SMALL_WIN,False,True,False,False,False
COLL,2023-09-22,2023-09-22,23.489999771118164,22.175464630126957,173.0,-227.4145793914795,STOP,MOMENTUM,0,0.0,-5.596147951467762,SMALL_WIN,False,True,False,False,False
COLL,2024-03-20,2024-03-20,39.09000015258789,37.32203674316406,132.0,-233.3711700439453,STOP,MOMENTUM,0,0.0,-4.522802257668405,SMALL_WIN,False,True,False,False,False
COLM,2023-09-22,2023-09-22,23.489999771118164,22.175464630126957,173.0,-227.4145793914795,STOP,MOMENTUM,0,0.0,-5.596147951467762,SMALL_WIN,False,True,False,False,False
COLM,2024-03-20,2024-03-20,39.09000015258789,37.32203674316406,132.0,-233.3711700439453,STOP,MOMENTUM,0,0.0,-4.522802257668405,SMALL_WIN,False,True,False,False,False
CRNC,2019-12-16,2019-12-16,16.520000457763672,17.860000610351562,128.0,171.52001953125,TP1,MOMENTUM,0,0.0,8.111380844170315,SMALL_WIN,True,False,True,False,False
CRNC,2019-12-18,2019-12-18,16.520000457763672,20.6299991607666,76.0,312.35990142822266,TP2,MOMENTUM,0,0.0,24.878926084238767,SMALL_WIN,True,False,False,True,False
CRNC,2020-01-07,2020-01-07,16.520000457763672,20.6299991607666,52.0,213.71993255615237,RUNNER,MOMENTUM,0,0.0,24.87892608423877,SMALL_WIN,True,False,False,False,True
CRNT,2019-12-16,2019-12-16,16.520000457763672,17.860000610351562,128.0,171.52001953125,TP1,MOMENTUM,0,0.0,8.111380844170315,SMALL_WIN,True,False,True,False,False
CRNT,2019-12-18,2019-12-18,16.520000457763672,20.6299991607666,76.0,312.35990142822266,TP2,MOMENTUM,0,0.0,24.878926084238767,SMALL_WIN,True,False,False,True,False
CRNT,2020-01-07,2020-01-07,16.520000457763672,20.6299991607666,52.0,213.71993255615237,RUNNER,MOMENTUM,0,0.0,24.87892608423877,SMALL_WIN,True,False,False,False,True
CRNX,2019-12-16,2019-12-16,16.520000457763672,17.860000610351562,128.0,171.52001953125,TP1,MOMENTUM,0,0.0,8.111380844170315,SMALL_WIN,True,False,True,False,False
CRNX,2019-12-18,2019-12-18,16.520000457763672,20.6299991607666,76.0,312.35990142822266,TP2,MOMENTUM,0,0.0,24.878926084238767,SMALL_WIN,True,False,False,True,False
CRNX,2020-01-07,2020-01-07,16.520000457763672,20.6299991607666,52.0,213.71993255615237,RUNNER,MOMENTUM,0,0.0,24.87892608423877,SMALL_WIN,True,False,False,False,True
CRON,2019-12-16,2019-12-16,16.520000457763672,17.860000610351562,128.0,171.52001953125,TP1,MOMENTUM,0,0.0,8.111380844170315,SMALL_WIN,True,False,True,False,False
CRON,2019-12-18,2019-12-18,16.520000457763672,20.6299991607666,76.0,312.35990142822266,TP2,MOMENTUM,0,0.0,24.878926084238767,SMALL_WIN,True,False,False,True,False
CRON,2020-01-07,2020-01-07,16.520000457763672,20.6299991607666,52.0,213.71993255615237,RUNNER,MOMENTUM,0,0.0,24.87892608423877,SMALL_WIN,True,False,False,False,True
CROX,2023-02-06,2023-02-06,16.5,15.575142860412598,265.0,-245.0871419906616,STOP,MOMENTUM,0,0.0,-5.605194785378195,SMALL_WIN,False,True,False,False,False
CRSP,2023-02-06,2023-02-06,16.5,15.575142860412598,265.0,-245.0871419906616,STOP,MOMENTUM,0,0.0,-5.605194785378195,SMALL_WIN,False,True,False,False,False
CRSR,2023-02-06,2023-02-06,16.5,15.575142860412598,265.0,-245.0871419906616,STOP,MOMENTUM,0,0.0,-5.605194785378195,SMALL_WIN,False,True,False,False,False
CRTO,2023-02-06,2023-02-06,16.5,15.575142860412598,265.0,-245.0871419906616,STOP,MOMENTUM,0,0.0,-5.605194785378195,SMALL_WIN,False,True,False,False,False
CRWD,2024-01-11,2024-01-11,273.7699890136719,286.7151184082031,10.0,129.4512939453125,TP1,MOMENTUM,0,0.0,4.728469121531352,SMALL_WIN,True,False,True,False,False
CRWD,2024-01-22,2024-01-22,273.7699890136719,299.6602783203125,6.0,155.34173583984375,TP2,MOMENTUM,0,0.0,9.456949390222492,SMALL_WIN,True,False,False,True,False
CRWD,2024-02-21,2024-02-21,273.7699890136719,292.3599853515625,5.0,92.94998168945312,RUNNER,MOMENTUM,0,0.0,6.790370414546151,SMALL_WIN,True,False,False,False,True
CRWD,2024-07-18,2024-07-18,374.5700073242188,343.04998779296875,8.0,-252.16015625,STOP,MOMENTUM,0,0.0,-8.414987563050405,SMALL_WIN,False,True,False,False,False
CSGP,2024-03-18,2024-03-18,95.18000030517578,99.74964141845705,32.0,146.228515625,TP1,MOMENTUM,0,0.0,4.801051795156129,SMALL_WIN,True,False,True,False,False
CSGP,2024-04-10,2024-04-10,95.18000030517578,90.6500015258789,32.0,-144.9599609375,STOP,MOMENTUM,0,0.0,-4.759401938193247,SMALL_WIN,False,True,False,False,False
CSIQ,2019-05-06,2019-05-06,21.450000762939453,20.030000686645508,314.0,-445.8800239562988,STOP,MOMENTUM,0,0.0,-6.62004674026572,SMALL_WIN,False,True,False,False,False
CSPI,2019-05-06,2019-05-06,21.450000762939453,20.030000686645508,314.0,-445.8800239562988,STOP,MOMENTUM,0,0.0,-6.62004674026572,SMALL_WIN,False,True,False,False,False
CSQ,2019-05-06,2019-05-06,21.450000762939453,20.030000686645508,314.0,-445.8800239562988,STOP,MOMENTUM,0,0.0,-6.62004674026572,SMALL_WIN,False,True,False,False,False
CSTE,2019-05-06,2019-05-06,21.450000762939453,20.030000686645508,314.0,-445.8800239562988,STOP,MOMENTUM,0,0.0,-6.62004674026572,SMALL_WIN,False,True,False,False,False
CSTL,2020-09-08,2020-09-08,48.04999923706055,45.75981903076172,129.0,-295.4332466125488,STOP,MOMENTUM,0,0.0,-4.7662440013785305,SMALL_WIN,False,True,False,False,False
CSWC,2020-09-08,2020-09-08,48.04999923706055,45.75981903076172,129.0,-295.4332466125488,STOP,MOMENTUM,0,0.0,-4.7662440013785305,SMALL_WIN,False,True,False,False,False
CTBI,2020-09-08,2020-09-08,48.04999923706055,45.75981903076172,129.0,-295.4332466125488,STOP,MOMENTUM,0,0.0,-4.7662440013785305,SMALL_WIN,False,True,False,False,False
CTEC,2020-09-08,2020-09-08,48.04999923706055,45.75981903076172,129.0,-295.4332466125488,STOP,MOMENTUM,0,0.0,-4.7662440013785305,SMALL_WIN,False,True,False,False,False
CVNA,2019-05-10,2019-05-10,75.2300033569336,66.76000213623047,54.0,-457.3800659179688,STOP,MOMENTUM,0,0.0,-11.258807447497588,SMALL_WIN,False,True,False,False,False
CVNA,2021-08-10,2021-08-10,345.6499938964844,370.1000061035156,7.0,171.15008544921875,TP1,MOMENTUM,0,0.0,7.073633050418501,SMALL_WIN,True,False,True,False,False
CVNA,2021-08-31,2021-08-31,345.6499938964844,328.0599975585937,8.0,-140.719970703125,STOP,MOMENTUM,0,0.0,-5.08896185404201,SMALL_WIN,False,True,False,False,False
CZWI,2024-12-04,2024-12-04,16.329999923706055,18.93000030517578,87.0,226.2000331878662,TP2,MOMENTUM,0,0.0,15.92161906685216,SMALL_WIN,True,False,False,True,False
CZWI,2024-12-05,2024-12-05,16.329999923706055,19.209999084472656,146.0,420.4798774719238,TP1,MOMENTUM,0,0.0,17.636247239571283,SMALL_WIN,True,False,True,False,False
CZWI,2024-12-19,2024-12-19,16.329999923706055,16.940000534057617,59.0,35.99003601074219,RUNNER,MOMENTUM,0,0.0,3.7354599706153846,SMALL_WIN,True,False,False,False,True
D,2023-11-06,2023-11-06,39.04081344604492,40.99272918701172,71.0,138.58601760864258,TP1,MOMENTUM,0,0.0,4.999679998123958,SMALL_WIN,True,False,True,False,False
D,2023-12-06,2023-12-06,39.04081344604492,42.94464492797852,42.0,163.96092224121094,TP2,MOMENTUM,0,0.0,9.999359996247916,SMALL_WIN,True,False,False,True,False
D,2023-12-21,2023-12-21,39.04081344604492,42.458763122558594,29.0,99.12054061889648,RUNNER,MOMENTUM,0,0.0,8.754811631262083,SMALL_WIN,True,False,False,False,True
DAIO,2024-12-04,2024-12-04,16.329999923706055,18.93000030517578,87.0,226.2000331878662,TP2,MOMENTUM,0,0.0,15.92161906685216,SMALL_WIN,True,False,False,True,False
DAIO,2024-12-05,2024-12-05,16.329999923706055,19.209999084472656,146.0,420.4798774719238,TP1,MOMENTUM,0,0.0,17.636247239571283,SMALL_WIN,True,False,True,False,False
DAIO,2024-12-19,2024-12-19,16.329999923706055,16.940000534057617,59.0,35.99003601074219,RUNNER,MOMENTUM,0,0.0,3.7354599706153846,SMALL_WIN,True,False,False,False,True
DAKT,2024-12-04,2024-12-04,16.329999923706055,18.93000030517578,87.0,226.2000331878662,TP2,MOMENTUM,0,0.0,15.92161906685216,SMALL_WIN,True,False,False,True,False
DAKT,2024-12-05,2024-12-05,16.329999923706055,19.209999084472656,146.0,420.4798774719238,TP1,MOMENTUM,0,0.0,17.636247239571283,SMALL_WIN,True,False,True,False,False
DAKT,2024-12-19,2024-12-19,16.329999923706055,16.940000534057617,59.0,35.99003601074219,RUNNER,MOMENTUM,0,0.0,3.7354599706153846,SMALL_WIN,True,False,False,False,True
DALI,2024-12-04,2024-12-04,16.329999923706055,18.93000030517578,87.0,226.2000331878662,TP2,MOMENTUM,0,0.0,15.92161906685216,SMALL_WIN,True,False,False,True,False
DALI,2024-12-05,2024-12-05,16.329999923706055,19.209999084472656,146.0,420.4798774719238,TP1,MOMENTUM,0,0.0,17.636247239571283,SMALL_WIN,True,False,True,False,False
DALI,2024-12-19,2024-12-19,16.329999923706055,16.940000534057617,59.0,35.99003601074219,RUNNER,MOMENTUM,0,0.0,3.7354599706153846,SMALL_WIN,True,False,False,False,True
DBX,2019-04-23,2019-04-23,23.15999984741211,22.12017822265625,282.0,-293.22969818115234,STOP,MOMENTUM,0,0.0,-4.489730706419018,SMALL_WIN,False,True,False,False,False
DBX,2020-06-01,2020-06-01,21.88999938964844,23.540000915527344,113.0,186.4501724243164,TP1,MOMENTUM,0,0.0,7.537695623048648,SMALL_WIN,True,False,True,False,False
DBX,2020-06-11,2020-06-11,21.88999938964844,20.420000076293945,114.0,-167.5799217224121,STOP,MOMENTUM,0,0.0,-6.715392208049306,SMALL_WIN,False,True,False,False,False
DCOM,2019-04-23,2019-04-23,23.15999984741211,22.12017822265625,282.0,-293.22969818115234,STOP,MOMENTUM,0,0.0,-4.489730706419018,SMALL_WIN,False,True,False,False,False
DCOM,2020-06-01,2020-06-01,21.88999938964844,23.540000915527344,113.0,186.4501724243164,TP1,MOMENTUM,0,0.0,7.537695623048648,SMALL_WIN,True,False,True,False,False
DCOM,2020-06-11,2020-06-11,21.88999938964844,20.420000076293945,114.0,-167.5799217224121,STOP,MOMENTUM,0,0.0,-6.715392208049306,SMALL_WIN,False,True,False,False,False
DCOMP,2019-04-23,2019-04-23,23.15999984741211,22.12017822265625,282.0,-293.22969818115234,STOP,MOMENTUM,0,0.0,-4.489730706419018,SMALL_WIN,False,True,False,False,False
DCOMP,2020-06-01,2020-06-01,21.88999938964844,23.540000915527344,113.0,186.4501724243164,TP1,MOMENTUM,0,0.0,7.537695623048648,SMALL_WIN,True,False,True,False,False
DCOMP,2020-06-11,2020-06-11,21.88999938964844,20.420000076293945,114.0,-167.5799217224121,STOP,MOMENTUM,0,0.0,-6.715392208049306,SMALL_WIN,False,True,False,False,False
DCTH,2019-04-23,2019-04-23,23.15999984741211,22.12017822265625,282.0,-293.22969818115234,STOP,MOMENTUM,0,0.0,-4.489730706419018,SMALL_WIN,False,True,False,False,False
DCTH,2020-06-01,2020-06-01,21.88999938964844,23.540000915527344,113.0,186.4501724243164,TP1,MOMENTUM,0,0.0,7.537695623048648,SMALL_WIN,True,False,True,False,False
DCTH,2020-06-11,2020-06-11,21.88999938964844,20.420000076293945,114.0,-167.5799217224121,STOP,MOMENTUM,0,0.0,-6.715392208049306,SMALL_WIN,False,True,False,False,False
DDOG,2024-01-22,2024-01-22,126.02999877929688,132.97999572753906,20.0,138.99993896484375,TP1,MOMENTUM,0,0.0,5.514557657350286,SMALL_WIN,True,False,True,False,False
DDOG,2024-01-25,2024-01-25,126.02999877929688,120.47914123535156,20.0,-111.01715087890624,STOP,MOMENTUM,0,0.0,-4.404393872657213,SMALL_WIN,False,True,False,False,False
DDOG,2024-04-16,2024-04-16,130.8000030517578,124.89492797851562,39.0,-230.2979278564453,STOP,MOMENTUM,0,0.0,-4.514583283996973,SMALL_WIN,False,True,False,False,False
DE,2021-11-26,2021-11-26,347.3909606933594,333.0748596191406,17.0,-243.37371826171875,STOP,MOMENTUM,0,0.0,-4.121034423476411,SMALL_WIN,False,True,False,False,False
DECK,2020-02-13,2020-02-13,31.81833267211914,33.49802017211914,105.0,176.3671875,TP1,MOMENTUM,0,0.0,5.27899282878461,SMALL_WIN,True,False,True,False,False
DECK,2020-02-25,2020-02-25,31.81833267211914,30.36000061035156,105.0,-153.1248664855957,STOP,MOMENTUM,0,0.0,-4.583307606955294,SMALL_WIN,False,True,False,False,False
DELL,2019-03-25,2019-03-25,27.98484992980957,26.61882972717285,222.0,-303.2564849853516,STOP,MOMENTUM,0,0.0,-4.881284716776805,SMALL_WIN,False,True,False,False,False
DELL,2020-07-16,2020-07-16,24.672016143798828,28.19036865234375,60.0,211.1011505126953,TP2,MOMENTUM,0,0.0,14.26049856662906,SMALL_WIN,True,False,False,True,False
DELL,2020-07-17,2020-07-17,24.672016143798828,28.04990005493164,100.0,337.78839111328125,TP1,MOMENTUM,0,0.0,13.691154753811333,SMALL_WIN,True,False,True,False,False
DELL,2020-08-13,2020-08-13,24.672016143798828,27.673545837402344,40.0,120.06118774414062,RUNNER,MOMENTUM,0,0.0,12.16572523343591,SMALL_WIN,True,False,False,False,True
DHIL,2018-06-04,2018-06-04,33.439998626708984,35.77000045776367,99.0,230.6701812744141,TP1,MOMENTUM,0,0.0,6.967709111069411,SMALL_WIN,True,False,True,False,False
DHIL,2018-06-21,2018-06-21,33.439998626708984,37.484642028808594,59.0,238.63396072387692,TP2,MOMENTUM,0,0.0,12.09522598146609,SMALL_WIN,True,False,False,True,False
DHIL,2018-06-25,2018-06-25,33.439998626708984,35.630001068115234,40.0,87.60009765625,RUNNER,MOMENTUM,0,0.0,6.5490506320088935,SMALL_WIN,True,False,False,False,True
DHIL,2021-03-23,2021-03-23,88.9000015258789,82.47000122070312,56.0,-360.0800170898437,STOP,MOMENTUM,0,0.0,-7.232846113398546,SMALL_WIN,False,True,False,False,False
DIOD,2018-06-04,2018-06-04,33.439998626708984,35.77000045776367,99.0,230.6701812744141,TP1,MOMENTUM,0,0.0,6.967709111069411,SMALL_WIN,True,False,True,False,False
DIOD,2018-06-21,2018-06-21,33.439998626708984,37.484642028808594,59.0,238.63396072387692,TP2,MOMENTUM,0,0.0,12.09522598146609,SMALL_WIN,True,False,False,True,False
DIOD,2018-06-25,2018-06-25,33.439998626708984,35.630001068115234,40.0,87.60009765625,RUNNER,MOMENTUM,0,0.0,6.5490506320088935,SMALL_WIN,True,False,False,False,True
DIOD,2021-03-23,2021-03-23,88.9000015258789,82.47000122070312,56.0,-360.0800170898437,STOP,MOMENTUM,0,0.0,-7.232846113398546,SMALL_WIN,False,True,False,False,False
DKNG,2018-06-04,2018-06-04,33.439998626708984,35.77000045776367,99.0,230.6701812744141,TP1,MOMENTUM,0,0.0,6.967709111069411,SMALL_WIN,True,False,True,False,False
DKNG,2018-06-21,2018-06-21,33.439998626708984,37.484642028808594,59.0,238.63396072387692,TP2,MOMENTUM,0,0.0,12.09522598146609,SMALL_WIN,True,False,False,True,False
DKNG,2018-06-25,2018-06-25,33.439998626708984,35.630001068115234,40.0,87.60009765625,RUNNER,MOMENTUM,0,0.0,6.5490506320088935,SMALL_WIN,True,False,False,False,True
DKNG,2021-03-23,2021-03-23,88.9000015258789,82.47000122070312,56.0,-360.0800170898437,STOP,MOMENTUM,0,0.0,-7.232846113398546,SMALL_WIN,False,True,False,False,False
DLHC,2018-06-04,2018-06-04,33.439998626708984,35.77000045776367,99.0,230.6701812744141,TP1,MOMENTUM,0,0.0,6.967709111069411,SMALL_WIN,True,False,True,False,False
DLHC,2018-06-21,2018-06-21,33.439998626708984,37.484642028808594,59.0,238.63396072387692,TP2,MOMENTUM,0,0.0,12.09522598146609,SMALL_WIN,True,False,False,True,False
DLHC,2018-06-25,2018-06-25,33.439998626708984,35.630001068115234,40.0,87.60009765625,RUNNER,MOMENTUM,0,0.0,6.5490506320088935,SMALL_WIN,True,False,False,False,True
DLHC,2021-03-23,2021-03-23,88.9000015258789,82.47000122070312,56.0,-360.0800170898437,STOP,MOMENTUM,0,0.0,-7.232846113398546,SMALL_WIN,False,True,False,False,False
DLR,2023-06-06,2023-06-06,91.80916595458984,98.74301147460938,19.0,131.7430648803711,TP1,MOMENTUM,0,0.0,7.552454537544881,SMALL_WIN,True,False,True,False,False
DLR,2023-07-03,2023-07-03,91.80916595458984,106.39720153808594,12.0,175.05642700195312,TP2,MOMENTUM,0,0.0,15.88951977922504,SMALL_WIN,True,False,False,True,False
DOCU,2023-12-08,2023-12-08,47.36000061035156,45.375823974609375,113.0,-224.2119598388672,STOP,MOMENTUM,0,0.0,-4.1895620991789055,SMALL_WIN,False,True,False,False,False
DOGZ,2023-12-08,2023-12-08,47.36000061035156,45.375823974609375,113.0,-224.2119598388672,STOP,MOMENTUM,0,0.0,-4.1895620991789055,SMALL_WIN,False,True,False,False,False
DOMH,2023-12-08,2023-12-08,47.36000061035156,45.375823974609375,113.0,-224.2119598388672,STOP,MOMENTUM,0,0.0,-4.1895620991789055,SMALL_WIN,False,True,False,False,False
DOMO,2023-12-08,2023-12-08,47.36000061035156,45.375823974609375,113.0,-224.2119598388672,STOP,MOMENTUM,0,0.0,-4.1895620991789055,SMALL_WIN,False,True,False,False,False
DPZ,2019-01-24,2019-01-24,238.6685943603516,255.20413208007807,13.0,214.9619903564453,TP1,MOMENTUM,0,0.0,6.928241968342316,SMALL_WIN,True,False,True,False,False
DPZ,2019-02-05,2019-02-05,238.6685943603516,266.6426086425781,7.0,195.81809997558597,TP2,MOMENTUM,0,0.0,11.720861036282912,SMALL_WIN,True,False,False,True,False
DPZ,2019-02-15,2019-02-15,238.6685943603516,259.60076904296875,6.0,125.59304809570312,RUNNER,MOMENTUM,0,0.0,8.77039341464966,SMALL_WIN,True,False,False,False,True
DUOL,2023-06-05,2023-06-05,147.6999969482422,161.6199951171875,10.0,139.19998168945312,TP1,MOMENTUM,0,0.0,9.424508095164844,SMALL_WIN,True,False,True,False,False
DUOL,2023-06-26,2023-06-26,147.6999969482422,136.25999450683594,11.0,-125.84002685546876,STOP,MOMENTUM,0,0.0,-7.745431738509187,SMALL_WIN,False,True,False,False,False
DVA,2023-11-13,2023-11-13,84.80999755859375,90.54214477539062,23.0,131.83938598632812,TP1,MOMENTUM,0,0.0,6.758810731997292,SMALL_WIN,True,False,True,False,False
DVA,2023-11-20,2023-11-20,84.80999755859375,97.52999877929688,14.0,178.08001708984375,TP2,MOMENTUM,0,0.0,14.9982332117332,SMALL_WIN,True,False,False,True,False
DVA,2023-12-20,2023-12-20,84.80999755859375,103.87000274658206,10.0,190.6000518798828,RUNNER,MOMENTUM,0,0.0,22.473771650352962,SMALL_WIN,True,False,False,False,True
DXC,2020-08-07,2020-08-07,18.149999618530277,19.899999618530277,131.0,229.25,TP1,MOMENTUM,0,0.0,9.641873480886105,SMALL_WIN,True,False,True,False,False
DXC,2020-08-11,2020-08-11,18.149999618530277,20.95178604125977,78.0,218.5393409729004,TP2,MOMENTUM,0,0.0,15.436840119098422,SMALL_WIN,True,False,False,True,False
DXC,2020-08-21,2020-08-21,18.149999618530277,18.68000030517578,53.0,28.090036392211918,RUNNER,MOMENTUM,0,0.0,2.920114037382142,SMALL_WIN,True,False,False,False,True
EA,2018-06-07,2018-06-07,127.38024139404295,134.86907958984375,26.0,194.7097930908203,TP1,MOMENTUM,0,0.0,5.879120744193379,SMALL_WIN,True,False,True,False,False
EA,2018-06-14,2018-06-14,127.38024139404295,142.35791015625,16.0,239.6427001953125,TP2,MOMENTUM,0,0.0,11.758235498922106,SMALL_WIN,True,False,False,True,False
EA,2018-06-27,2018-06-27,127.38024139404295,133.93348693847656,11.0,72.08570098876953,RUNNER,MOMENTUM,0,0.0,5.144632693983937,SMALL_WIN,True,False,False,False,True
EA,2019-02-11,2019-02-11,94.89588165283205,103.19927215576172,21.0,174.37120056152344,TP1,MOMENTUM,0,0.0,8.750000904472216,SMALL_WIN,True,False,True,False,False
EA,2019-05-03,2019-05-03,94.89588165283205,88.25316619873047,22.0,-146.13973999023438,STOP,MOMENTUM,0,0.0,-7.000003939478988,SMALL_WIN,False,True,False,False,False
EBAY,2020-02-10,2020-02-10,33.79637145996094,32.237030029296875,183.0,-285.35948181152344,STOP,MOMENTUM,0,0.0,-4.613931505964885,SMALL_WIN,False,True,False,False,False
EBAY,2021-02-25,2021-02-25,56.00994873046875,52.2160758972168,100.0,-379.3872833251953,STOP,MOMENTUM,0,0.0,-6.773569551918071,SMALL_WIN,False,True,False,False,False
EHTH,2018-10-10,2018-10-10,30.309999465942383,28.434999465942383,159.0,-298.125,STOP,MOMENTUM,0,0.0,-6.186077311241231,SMALL_WIN,False,True,False,False,False
ENTA,2017-05-10,2017-05-10,33.709999084472656,32.32667541503906,214.0,-296.03126525878906,STOP,MOMENTUM,0,0.0,-4.103600436081809,SMALL_WIN,False,True,False,False,False
EQIX,2019-03-12,2019-03-12,368.8914489746094,387.1926574707031,9.0,164.71087646484375,TP1,MOMENTUM,0,0.0,4.96113654761171,SMALL_WIN,True,False,True,False,False
EQIX,2019-03-22,2019-03-22,368.8914489746094,405.493896484375,6.0,219.61468505859372,TP2,MOMENTUM,0,0.0,9.922281368003452,SMALL_WIN,True,False,False,True,False
EQIX,2019-04-16,2019-04-16,368.8914489746094,399.309326171875,4.0,121.6715087890625,RUNNER,MOMENTUM,0,0.0,8.245752858142092,SMALL_WIN,True,False,False,False,True
ERIC,2021-01-28,2021-01-28,10.693087577819824,9.715672492980955,589.0,-575.6974849700928,STOP,MOMENTUM,0,0.0,-9.140625452897945,SMALL_WIN,False,True,False,False,False
EUFN,2025-01-08,2025-01-08,20.11000061035156,18.702301025390625,186.0,-261.8321228027344,STOP,MOMENTUM,0,0.0,-6.9999977237013535,SMALL_WIN,False,True,False,False,False
EVER,2025-01-08,2025-01-08,20.11000061035156,18.702301025390625,186.0,-261.8321228027344,STOP,MOMENTUM,0,0.0,-6.9999977237013535,SMALL_WIN,False,True,False,False,False
EVGN,2025-01-08,2025-01-08,20.11000061035156,18.702301025390625,186.0,-261.8321228027344,STOP,MOMENTUM,0,0.0,-6.9999977237013535,SMALL_WIN,False,True,False,False,False
EVGO,2025-01-08,2025-01-08,20.11000061035156,18.702301025390625,186.0,-261.8321228027344,STOP,MOMENTUM,0,0.0,-6.9999977237013535,SMALL_WIN,False,True,False,False,False
